base_run_id,attack_dataset_id,attack_type,attacker_ratio,num_attackers,overlay_rows,synthetic_rows,attack_start_time,output
run_001014,run_001014__beacon_rate_abuse_5,beacon_rate_abuse,0.05,38,199910,99955,120.0,dataset/overlays/run_001014/beacon_rate_abuse_5/attack_overlay.csv
run_001014,run_001014__gnss_spoofing_5,gnss_spoofing,0.05,38,98931,0,120.0,dataset/overlays/run_001014/gnss_spoofing_5/attack_overlay.csv
run_001014,run_001014__map_location_spoofing_5,map_location_spoofing,0.05,38,105682,0,120.0,dataset/overlays/run_001014/map_location_spoofing_5/attack_overlay.csv
run_001014,run_001014__ghost_vehicle_5,ghost_vehicle,0.05,38,210302,105151,120.0,dataset/overlays/run_001014/ghost_vehicle_5/attack_overlay.csv
run_001014,run_001014__false_object_injection_5,false_object_injection,0.05,38,112155,0,120.0,dataset/overlays/run_001014/false_object_injection_5/attack_overlay.csv
run_001014,run_001014__object_position_shift_5,object_position_shift,0.05,38,100864,0,120.0,dataset/overlays/run_001014/object_position_shift_5/attack_overlay.csv
run_001015,run_001015__constant_position_5,constant_position,0.05,37,95518,0,120.0,dataset/overlays/run_001015/constant_position_5/attack_overlay.csv
run_001015,run_001015__position_offset_5,position_offset,0.05,37,87717,0,120.0,dataset/overlays/run_001015/position_offset_5/attack_overlay.csv
run_001015,run_001015__random_position_5,random_position,0.05,37,99022,0,120.0,dataset/overlays/run_001015/random_position_5/attack_overlay.csv
run_001015,run_001015__speed_manipulation_5,speed_manipulation,0.05,37,91725,0,120.0,dataset/overlays/run_001015/speed_manipulation_5/attack_overlay.csv
run_001015,run_001015__acceleration_manipulation_5,acceleration_manipulation,0.05,37,90638,0,120.0,dataset/overlays/run_001015/acceleration_manipulation_5/attack_overlay.csv
run_001015,run_001015__heading_manipulation_5,heading_manipulation,0.05,37,97406,0,120.0,dataset/overlays/run_001015/heading_manipulation_5/attack_overlay.csv
run_001015,run_001015__lane_spoofing_5,lane_spoofing,0.05,37,102078,0,120.0,dataset/overlays/run_001015/lane_spoofing_5/attack_overlay.csv
run_001015,run_001015__impossible_kinematics_5,impossible_kinematics,0.05,37,96434,0,120.0,dataset/overlays/run_001015/impossible_kinematics_5/attack_overlay.csv
run_001015,run_001015__eventual_stop_5,eventual_stop,0.05,37,85759,0,120.0,dataset/overlays/run_001015/eventual_stop_5/attack_overlay.csv
run_001015,run_001015__false_brake_event_5,false_brake_event,0.05,37,93284,0,120.0,dataset/overlays/run_001015/false_brake_event_5/attack_overlay.csv
run_001015,run_001015__false_emergency_vehicle_5,false_emergency_vehicle,0.05,37,92502,0,120.0,dataset/overlays/run_001015/false_emergency_vehicle_5/attack_overlay.csv
run_001015,run_001015__false_hazard_event_5,false_hazard_event,0.05,37,102797,0,120.0,dataset/overlays/run_001015/false_hazard_event_5/attack_overlay.csv
run_001015,run_001015__replay_5,replay,0.05,37,92491,0,120.0,dataset/overlays/run_001015/replay_5/attack_overlay.csv
run_001015,run_001015__delayed_message_5,delayed_message,0.05,37,98822,0,120.0,dataset/overlays/run_001015/delayed_message_5/attack_overlay.csv
run_001015,run_001015__timestamp_shift_5,timestamp_shift,0.05,37,106673,0,120.0,dataset/overlays/run_001015/timestamp_shift_5/attack_overlay.csv
run_001015,run_001015__stale_message_replay_5,stale_message_replay,0.05,37,97034,0,120.0,dataset/overlays/run_001015/stale_message_replay_5/attack_overlay.csv
run_001015,run_001015__sybil_5,sybil,0.05,37,87720,0,120.0,dataset/overlays/run_001015/sybil_5/attack_overlay.csv
run_001015,run_001015__impersonation_5,impersonation,0.05,37,91952,0,120.0,dataset/overlays/run_001015/impersonation_5/attack_overlay.csv
run_001015,run_001015__pseudonym_abuse_5,pseudonym_abuse,0.05,37,87561,0,120.0,dataset/overlays/run_001015/pseudonym_abuse_5/attack_overlay.csv
run_001015,run_001015__flooding_ddos_5,flooding_ddos,0.05,37,500920,400736,120.0,dataset/overlays/run_001015/flooding_ddos_5/attack_overlay.csv
run_001015,run_001015__beacon_rate_abuse_5,beacon_rate_abuse,0.05,37,209456,104728,120.0,dataset/overlays/run_001015/beacon_rate_abuse_5/attack_overlay.csv
run_001015,run_001015__gnss_spoofing_5,gnss_spoofing,0.05,37,100223,0,120.0,dataset/overlays/run_001015/gnss_spoofing_5/attack_overlay.csv
run_001015,run_001015__map_location_spoofing_5,map_location_spoofing,0.05,37,95253,0,120.0,dataset/overlays/run_001015/map_location_spoofing_5/attack_overlay.csv
run_001015,run_001015__ghost_vehicle_5,ghost_vehicle,0.05,37,183482,91741,120.0,dataset/overlays/run_001015/ghost_vehicle_5/attack_overlay.csv
run_001015,run_001015__false_object_injection_5,false_object_injection,0.05,37,104763,0,120.0,dataset/overlays/run_001015/false_object_injection_5/attack_overlay.csv
run_001015,run_001015__object_position_shift_5,object_position_shift,0.05,37,90500,0,120.0,dataset/overlays/run_001015/object_position_shift_5/attack_overlay.csv
run_001011,run_001011__constant_position_10,constant_position,0.1,75,206390,0,120.0,dataset/overlays/run_001011/constant_position_10/attack_overlay.csv
run_001011,run_001011__position_offset_10,position_offset,0.1,75,200169,0,120.0,dataset/overlays/run_001011/position_offset_10/attack_overlay.csv
run_001011,run_001011__random_position_10,random_position,0.1,75,208836,0,120.0,dataset/overlays/run_001011/random_position_10/attack_overlay.csv
run_001011,run_001011__speed_manipulation_10,speed_manipulation,0.1,75,192406,0,120.0,dataset/overlays/run_001011/speed_manipulation_10/attack_overlay.csv
run_001011,run_001011__acceleration_manipulation_10,acceleration_manipulation,0.1,75,194842,0,120.0,dataset/overlays/run_001011/acceleration_manipulation_10/attack_overlay.csv
run_001011,run_001011__heading_manipulation_10,heading_manipulation,0.1,75,192858,0,120.0,dataset/overlays/run_001011/heading_manipulation_10/attack_overlay.csv
run_001011,run_001011__lane_spoofing_10,lane_spoofing,0.1,75,199028,0,120.0,dataset/overlays/run_001011/lane_spoofing_10/attack_overlay.csv
run_001011,run_001011__impossible_kinematics_10,impossible_kinematics,0.1,75,189488,0,120.0,dataset/overlays/run_001011/impossible_kinematics_10/attack_overlay.csv
run_001011,run_001011__eventual_stop_10,eventual_stop,0.1,75,203405,0,120.0,dataset/overlays/run_001011/eventual_stop_10/attack_overlay.csv
run_001011,run_001011__false_brake_event_10,false_brake_event,0.1,75,206604,0,120.0,dataset/overlays/run_001011/false_brake_event_10/attack_overlay.csv
run_001011,run_001011__false_emergency_vehicle_10,false_emergency_vehicle,0.1,75,208519,0,120.0,dataset/overlays/run_001011/false_emergency_vehicle_10/attack_overlay.csv
run_001011,run_001011__false_hazard_event_10,false_hazard_event,0.1,75,207808,0,120.0,dataset/overlays/run_001011/false_hazard_event_10/attack_overlay.csv
run_001011,run_001011__replay_10,replay,0.1,75,205888,0,120.0,dataset/overlays/run_001011/replay_10/attack_overlay.csv
run_001011,run_001011__delayed_message_10,delayed_message,0.1,75,210893,0,120.0,dataset/overlays/run_001011/delayed_message_10/attack_overlay.csv
run_001011,run_001011__timestamp_shift_10,timestamp_shift,0.1,75,205184,0,120.0,dataset/overlays/run_001011/timestamp_shift_10/attack_overlay.csv
run_001011,run_001011__stale_message_replay_10,stale_message_replay,0.1,75,201743,0,120.0,dataset/overlays/run_001011/stale_message_replay_10/attack_overlay.csv
run_001011,run_001011__sybil_10,sybil,0.1,75,212661,0,120.0,dataset/overlays/run_001011/sybil_10/attack_overlay.csv
run_001011,run_001011__impersonation_10,impersonation,0.1,75,204330,0,120.0,dataset/overlays/run_001011/impersonation_10/attack_overlay.csv
run_001011,run_001011__pseudonym_abuse_10,pseudonym_abuse,0.1,75,214005,0,120.0,dataset/overlays/run_001011/pseudonym_abuse_10/attack_overlay.csv
run_001011,run_001011__flooding_ddos_10,flooding_ddos,0.1,75,1055800,844640,120.0,dataset/overlays/run_001011/flooding_ddos_10/attack_overlay.csv
run_001011,run_001011__beacon_rate_abuse_10,beacon_rate_abuse,0.1,75,400866,200433,120.0,dataset/overlays/run_001011/beacon_rate_abuse_10/attack_overlay.csv
run_001011,run_001011__gnss_spoofing_10,gnss_spoofing,0.1,75,200605,0,120.0,dataset/overlays/run_001011/gnss_spoofing_10/attack_overlay.csv
run_001011,run_001011__map_location_spoofing_10,map_location_spoofing,0.1,75,220052,0,120.0,dataset/overlays/run_001011/map_location_spoofing_10/attack_overlay.csv
run_001011,run_001011__ghost_vehicle_10,ghost_vehicle,0.1,75,422542,211271,120.0,dataset/overlays/run_001011/ghost_vehicle_10/attack_overlay.csv
run_001011,run_001011__false_object_injection_10,false_object_injection,0.1,75,210859,0,120.0,dataset/overlays/run_001011/false_object_injection_10/attack_overlay.csv
run_001011,run_001011__object_position_shift_10,object_position_shift,0.1,75,205711,0,120.0,dataset/overlays/run_001011/object_position_shift_10/attack_overlay.csv
run_001012,run_001012__constant_position_10,constant_position,0.1,75,209298,0,120.0,dataset/overlays/run_001012/constant_position_10/attack_overlay.csv
run_001012,run_001012__position_offset_10,position_offset,0.1,75,200731,0,120.0,dataset/overlays/run_001012/position_offset_10/attack_overlay.csv
run_001012,run_001012__random_position_10,random_position,0.1,75,204067,0,120.0,dataset/overlays/run_001012/random_position_10/attack_overlay.csv
run_001012,run_001012__speed_manipulation_10,speed_manipulation,0.1,75,208604,0,120.0,dataset/overlays/run_001012/speed_manipulation_10/attack_overlay.csv
run_001012,run_001012__acceleration_manipulation_10,acceleration_manipulation,0.1,75,204918,0,120.0,dataset/overlays/run_001012/acceleration_manipulation_10/attack_overlay.csv
run_001012,run_001012__heading_manipulation_10,heading_manipulation,0.1,75,187927,0,120.0,dataset/overlays/run_001012/heading_manipulation_10/attack_overlay.csv
run_001012,run_001012__lane_spoofing_10,lane_spoofing,0.1,75,202755,0,120.0,dataset/overlays/run_001012/lane_spoofing_10/attack_overlay.csv
run_001012,run_001012__impossible_kinematics_10,impossible_kinematics,0.1,75,193331,0,120.0,dataset/overlays/run_001012/impossible_kinematics_10/attack_overlay.csv
run_001012,run_001012__eventual_stop_10,eventual_stop,0.1,75,200597,0,120.0,dataset/overlays/run_001012/eventual_stop_10/attack_overlay.csv
run_001012,run_001012__false_brake_event_10,false_brake_event,0.1,75,181885,0,120.0,dataset/overlays/run_001012/false_brake_event_10/attack_overlay.csv
run_001012,run_001012__false_emergency_vehicle_10,false_emergency_vehicle,0.1,75,193151,0,120.0,dataset/overlays/run_001012/false_emergency_vehicle_10/attack_overlay.csv
run_001012,run_001012__false_hazard_event_10,false_hazard_event,0.1,75,200853,0,120.0,dataset/overlays/run_001012/false_hazard_event_10/attack_overlay.csv
run_001012,run_001012__replay_10,replay,0.1,75,192684,0,120.0,dataset/overlays/run_001012/replay_10/attack_overlay.csv
run_001012,run_001012__delayed_message_10,delayed_message,0.1,75,207604,0,120.0,dataset/overlays/run_001012/delayed_message_10/attack_overlay.csv
run_001012,run_001012__timestamp_shift_10,timestamp_shift,0.1,75,199173,0,120.0,dataset/overlays/run_001012/timestamp_shift_10/attack_overlay.csv
run_001012,run_001012__stale_message_replay_10,stale_message_replay,0.1,75,211183,0,120.0,dataset/overlays/run_001012/stale_message_replay_10/attack_overlay.csv
run_001012,run_001012__sybil_10,sybil,0.1,75,206170,0,120.0,dataset/overlays/run_001012/sybil_10/attack_overlay.csv
run_001012,run_001012__impersonation_10,impersonation,0.1,75,194055,0,120.0,dataset/overlays/run_001012/impersonation_10/attack_overlay.csv
run_001012,run_001012__pseudonym_abuse_10,pseudonym_abuse,0.1,75,195164,0,120.0,dataset/overlays/run_001012/pseudonym_abuse_10/attack_overlay.csv
run_001012,run_001012__flooding_ddos_10,flooding_ddos,0.1,75,928845,743076,120.0,dataset/overlays/run_001012/flooding_ddos_10/attack_overlay.csv
run_001012,run_001012__beacon_rate_abuse_10,beacon_rate_abuse,0.1,75,394442,197221,120.0,dataset/overlays/run_001012/beacon_rate_abuse_10/attack_overlay.csv
run_001012,run_001012__gnss_spoofing_10,gnss_spoofing,0.1,75,195327,0,120.0,dataset/overlays/run_001012/gnss_spoofing_10/attack_overlay.csv
run_001012,run_001012__map_location_spoofing_10,map_location_spoofing,0.1,75,199621,0,120.0,dataset/overlays/run_001012/map_location_spoofing_10/attack_overlay.csv
run_001012,run_001012__ghost_vehicle_10,ghost_vehicle,0.1,75,411398,205699,120.0,dataset/overlays/run_001012/ghost_vehicle_10/attack_overlay.csv
run_001012,run_001012__false_object_injection_10,false_object_injection,0.1,75,205691,0,120.0,dataset/overlays/run_001012/false_object_injection_10/attack_overlay.csv
run_001012,run_001012__object_position_shift_10,object_position_shift,0.1,75,201131,0,120.0,dataset/overlays/run_001012/object_position_shift_10/attack_overlay.csv
run_001013,run_001013__constant_position_10,constant_position,0.1,75,198549,0,120.0,dataset/overlays/run_001013/constant_position_10/attack_overlay.csv
run_001013,run_001013__position_offset_10,position_offset,0.1,75,208642,0,120.0,dataset/overlays/run_001013/position_offset_10/attack_overlay.csv
run_001013,run_001013__random_position_10,random_position,0.1,75,210220,0,120.0,dataset/overlays/run_001013/random_position_10/attack_overlay.csv
run_001013,run_001013__speed_manipulation_10,speed_manipulation,0.1,75,196530,0,120.0,dataset/overlays/run_001013/speed_manipulation_10/attack_overlay.csv
run_001013,run_001013__acceleration_manipulation_10,acceleration_manipulation,0.1,75,199510,0,120.0,dataset/overlays/run_001013/acceleration_manipulation_10/attack_overlay.csv
run_001013,run_001013__heading_manipulation_10,heading_manipulation,0.1,75,181444,0,120.0,dataset/overlays/run_001013/heading_manipulation_10/attack_overlay.csv
run_001013,run_001013__lane_spoofing_10,lane_spoofing,0.1,75,189324,0,120.0,dataset/overlays/run_001013/lane_spoofing_10/attack_overlay.csv
run_001013,run_001013__impossible_kinematics_10,impossible_kinematics,0.1,75,196413,0,120.0,dataset/overlays/run_001013/impossible_kinematics_10/attack_overlay.csv
run_001013,run_001013__eventual_stop_10,eventual_stop,0.1,75,186141,0,120.0,dataset/overlays/run_001013/eventual_stop_10/attack_overlay.csv
run_001013,run_001013__false_brake_event_10,false_brake_event,0.1,75,201774,0,120.0,dataset/overlays/run_001013/false_brake_event_10/attack_overlay.csv
run_001013,run_001013__false_emergency_vehicle_10,false_emergency_vehicle,0.1,75,197750,0,120.0,dataset/overlays/run_001013/false_emergency_vehicle_10/attack_overlay.csv
run_001013,run_001013__false_hazard_event_10,false_hazard_event,0.1,75,215801,0,120.0,dataset/overlays/run_001013/false_hazard_event_10/attack_overlay.csv
run_001013,run_001013__replay_10,replay,0.1,75,204481,0,120.0,dataset/overlays/run_001013/replay_10/attack_overlay.csv
run_001013,run_001013__delayed_message_10,delayed_message,0.1,75,195339,0,120.0,dataset/overlays/run_001013/delayed_message_10/attack_overlay.csv
run_001013,run_001013__timestamp_shift_10,timestamp_shift,0.1,75,204584,0,120.0,dataset/overlays/run_001013/timestamp_shift_10/attack_overlay.csv
run_001013,run_001013__stale_message_replay_10,stale_message_replay,0.1,75,189872,0,120.0,dataset/overlays/run_001013/stale_message_replay_10/attack_overlay.csv
run_001013,run_001013__sybil_10,sybil,0.1,75,206818,0,120.0,dataset/overlays/run_001013/sybil_10/attack_overlay.csv
run_001013,run_001013__impersonation_10,impersonation,0.1,75,206612,0,120.0,dataset/overlays/run_001013/impersonation_10/attack_overlay.csv
run_001013,run_001013__pseudonym_abuse_10,pseudonym_abuse,0.1,75,194251,0,120.0,dataset/overlays/run_001013/pseudonym_abuse_10/attack_overlay.csv
run_001013,run_001013__flooding_ddos_10,flooding_ddos,0.1,75,985350,788280,120.0,dataset/overlays/run_001013/flooding_ddos_10/attack_overlay.csv
run_001013,run_001013__beacon_rate_abuse_10,beacon_rate_abuse,0.1,75,396974,198487,120.0,dataset/overlays/run_001013/beacon_rate_abuse_10/attack_overlay.csv
run_001013,run_001013__gnss_spoofing_10,gnss_spoofing,0.1,75,188349,0,120.0,dataset/overlays/run_001013/gnss_spoofing_10/attack_overlay.csv
run_001013,run_001013__map_location_spoofing_10,map_location_spoofing,0.1,75,214287,0,120.0,dataset/overlays/run_001013/map_location_spoofing_10/attack_overlay.csv
run_001013,run_001013__ghost_vehicle_10,ghost_vehicle,0.1,75,386726,193363,120.0,dataset/overlays/run_001013/ghost_vehicle_10/attack_overlay.csv
run_001013,run_001013__false_object_injection_10,false_object_injection,0.1,75,199358,0,120.0,dataset/overlays/run_001013/false_object_injection_10/attack_overlay.csv
run_001013,run_001013__object_position_shift_10,object_position_shift,0.1,75,214625,0,120.0,dataset/overlays/run_001013/object_position_shift_10/attack_overlay.csv
run_001014,run_001014__constant_position_10,constant_position,0.1,75,191930,0,120.0,dataset/overlays/run_001014/constant_position_10/attack_overlay.csv
run_001014,run_001014__position_offset_10,position_offset,0.1,75,204875,0,120.0,dataset/overlays/run_001014/position_offset_10/attack_overlay.csv
